,guid,sentence,opinion_type,target,opinin_Term,polarity,aspect_p,pos_tag,emd_con1,emd_con2,emd_con3,emd_con4,OP_Term_Tag,Target_Tag
231,train-231,"['We', 'were', '4', 'and', 'got', 'the', 'family', 'size', 'penne', 'a', 'la', 'vodka', 'which', 'was', 'tremendously', 'gigantic', 'portion', '...', 'a', 'bucket', 'of', 'food', 'literally', '.']",explicit,penne a la vodka,gigantic,positive,FOOD STYLE_OPTIONS positive,"['PRON', 'AUX', 'NUM', 'CCONJ', 'VERB', 'DET', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PRON', 'AUX', 'ADV', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'NOUN', 'ADP', 'O', 'ADV', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'NOUN', 'ADP', 'NOUN', 'ADV', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'I-EO', 'I-EO', 'I-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O']"
232,train-232,"['Our', 'server', 'was', 'very', 'helpful', 'and', 'friendly', '.']",explicit,server,helpful,positive,SERVICE GENERAL positive,"['PRON', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['O', 'O', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['PRON', 'NOUN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['PRON', 'NOUN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
233,train-233,"['Our', 'server', 'was', 'very', 'helpful', 'and', 'friendly', '.']",explicit,server,friendly,positive,SERVICE GENERAL positive,"['PRON', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['O', 'O', 'O', 'O', 'ADJ', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
234,train-234,"['Make', 'sure', 'you', 'have', 'the', 'Spicy', 'Scallop', 'roll', '...']",explicit,Spicy Scallop roll,Make sure,positive,FOOD QUALITY positive,"['VERB', 'ADJ', 'PRON', 'VERB', 'DET', 'PROPN', 'PROPN', 'NOUN', 'PUNCT']","['VERB', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VERB', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VERB', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['VERB', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ET', 'I-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-EO', 'I-EO', 'I-EO', 'O']"
235,train-235,"['The', 'service', 'was', 'attentive', '.']",explicit,service,attentive,positive,SERVICE GENERAL positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'B-ET', 'O']","['O', 'B-EO', 'O', 'O', 'O']"
236,train-236,"['The', 'service', 'was', 'fast', 'and', 'friendly', 'and', 'the', 'food', 'was', 'very', 'tasty', 'and', 'they', 'had', 'the', 'best', 'hot', 'sauce', 'to', 'add', 'to', 'your', 'meals', '.']",explicit,service,fast,positive,SERVICE GENERAL positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'O', 'CCONJ', 'O', 'O', 'AUX', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'O', 'CCONJ', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'CCONJ', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'O', 'CCONJ', 'O', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'VERB', 'O', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
237,train-237,"['The', 'service', 'was', 'fast', 'and', 'friendly', 'and', 'the', 'food', 'was', 'very', 'tasty', 'and', 'they', 'had', 'the', 'best', 'hot', 'sauce', 'to', 'add', 'to', 'your', 'meals', '.']",explicit,service,friendly,positive,SERVICE GENERAL positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'ADJ', 'O', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'ADJ', 'CCONJ', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'ADJ', 'CCONJ', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'ADJ', 'CCONJ', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
238,train-238,"['The', 'service', 'was', 'fast', 'and', 'friendly', 'and', 'the', 'food', 'was', 'very', 'tasty', 'and', 'they', 'had', 'the', 'best', 'hot', 'sauce', 'to', 'add', 'to', 'your', 'meals', '.']",explicit,food,tasty,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'O', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'CCONJ', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'CCONJ', 'PRON', 'VERB', 'O', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'CCONJ', 'PRON', 'VERB', 'O', 'ADJ', 'ADJ', 'NOUN', 'O', 'VERB', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
239,train-239,"['The', 'service', 'was', 'fast', 'and', 'friendly', 'and', 'the', 'food', 'was', 'very', 'tasty', 'and', 'they', 'had', 'the', 'best', 'hot', 'sauce', 'to', 'add', 'to', 'your', 'meals', '.']",explicit,hot sauce,best,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'ADJ', 'NOUN', 'O', 'VERB', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'I-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
240,train-240,"['I', 'must', 'say', 'I', 'am', 'surprised', 'by', 'the', 'bad', 'reviews', 'of', 'the', 'restaurant', 'earlier', 'in', 'the', 'year', ',', 'though', '.']",explicit,restaurant,bad,positive,RESTAURANT GENERAL positive,"['PRON', 'AUX', 'VERB', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
241,train-241,"['Mistakes', 'happen', ',', 'but', 'they', 'are', 'usually', 'accompanied', 'by', 'an', 'apology', ',', 'perhaps', 'even', 'a', 'glass', 'of', 'wine', '...', 'but', 'not', 'the', 'grunt', 'that', 'we', 'received', 'from', 'the', 'Al', 'Di', 'La', 'staff', '.']",explicit,staff,grunt,negative,SERVICE GENERAL negative,"['NOUN', 'VERB', 'PUNCT', 'CCONJ', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PART', 'DET', 'NOUN', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CCONJ', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CCONJ', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'PRON', 'AUX', 'ADV', 'VERB', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'CCONJ', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O']"
242,train-242,"['The', 'place', 'is', 'small', 'and', 'cramped', 'but', 'the', 'food', 'is', 'fantastic', '.']",explicit,place,small,negative,AMBIENCE GENERAL negative,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'O', 'O', 'AUX', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
243,train-243,"['The', 'place', 'is', 'small', 'and', 'cramped', 'but', 'the', 'food', 'is', 'fantastic', '.']",explicit,place,cramped,negative,AMBIENCE GENERAL negative,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT']","['O', 'O', 'AUX', 'O', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'O', 'O', 'AUX', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
244,train-244,"['The', 'place', 'is', 'small', 'and', 'cramped', 'but', 'the', 'food', 'is', 'fantastic', '.']",explicit,food,fantastic,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'VERB', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O']"
245,train-245,"['I', 'loved', 'this', 'place', '!', '!']",explicit,place,loved,positive,RESTAURANT GENERAL positive,"['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['O', 'VERB', 'O', 'O', 'O', 'O']","['PRON', 'VERB', 'O', 'NOUN', 'O', 'O']","['PRON', 'VERB', 'O', 'NOUN', 'O', 'O']","['PRON', 'VERB', 'O', 'NOUN', 'O', 'O']","['O', 'B-ET', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-EO', 'O', 'O']"
246,train-246,"['The', 'lunch', 'buffet', 'is', 'expensive', 'but', 'is', 'deff', 'worth', 'it', '.']",explicit,lunch buffet,expensive,negative,FOOD PRICES negative,"['DET', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'AUX', 'NOUN', 'ADJ', 'PRON', 'PUNCT']","['O', 'O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'AUX', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'AUX', 'NOUN', 'ADJ', 'O', 'O']","['O', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'AUX', 'NOUN', 'ADJ', 'PRON', 'O']","['O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-EO', 'I-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
247,train-247,"['The', 'lunch', 'buffet', 'is', 'expensive', 'but', 'is', 'deff', 'worth', 'it', '.']",explicit,lunch buffet,worth,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'AUX', 'NOUN', 'ADJ', 'PRON', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'O', 'ADJ', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'NOUN', 'ADJ', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'NOUN', 'ADJ', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'NOUN', 'ADJ', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O']","['O', 'B-EO', 'I-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
248,train-248,"['The', 'outdoor', 'atmosphere', 'of', 'sitting', 'on', 'the', 'sidewalk', 'watching', 'the', 'world', 'go', 'by', '50', 'feet', 'away', 'on', '6th', 'avenue', 'on', 'a', 'cool', 'evening', 'was', 'wonderful', '.']",explicit,outdoor atmosphere,wonderful,positive,LOCATION GENERAL positive,"['DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADV', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'AUX', 'ADJ', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'ADJ', 'O']","['O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'ADJ', 'O']","['O', 'ADJ', 'NOUN', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'ADJ', 'O']","['O', 'ADJ', 'NOUN', 'ADP', 'VERB', 'O', 'O', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'B-EO', 'I-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
249,train-249,"['The', 'service', 'is', 'good', 'and', 'ambience', 'is', 'good', 'for', 'a', 'date', 'or', 'group', 'outing', '.']",explicit,service,good,positive,SERVICE GENERAL positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
250,train-250,"['The', 'service', 'is', 'good', 'and', 'ambience', 'is', 'good', 'for', 'a', 'date', 'or', 'group', 'outing', '.']",explicit,ambience,good,positive,AMBIENCE GENERAL positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
251,train-251,"['The', 'food', 'now', 'is', 'inconsistent', '.']",explicit,food,inconsistent,negative,FOOD QUALITY negative,"['DET', 'NOUN', 'ADV', 'AUX', 'ADJ', 'PUNCT']","['O', 'O', 'O', 'AUX', 'ADJ', 'O']","['O', 'NOUN', 'ADV', 'AUX', 'ADJ', 'O']","['O', 'NOUN', 'ADV', 'AUX', 'ADJ', 'O']","['O', 'NOUN', 'ADV', 'AUX', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O']"
